,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.0,0.0,353.0,0.0,0.0,236.0,265.0,39.0,58.0,92.0,9.0,0.0,13.0,4.0,0.0,13.0,7.0,0.0,10.0,1.0,5.0,1.0,9.0,0.0,7.0,1.0,0.0,9.0,7.0,0.0,1.0,9.0,1.0,1260.0,1882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,43.0,563.0,247.0,58.0,57.0,0.0,0.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2,0.0,60.0,62.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
3,0.0,60.0,41.0,0.0,68.0,17.0,16.0,31.0,30.0,1.0,45.0,15.0,2.0,32.0,16.0,9.0,21.0,11.0,6.0,14.0,2.0,8.0,9.0,6.0,7.0,5.0,10.0,1.0,1250.0,1655.0,45.0,75.0,102.0,13.0,0.0,21.0,11.0,3.0,13.0,9.0,6.0,17.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,1.0,9.0,40.0,0.0,0.0,15.0,6.0,12.0,12.0,11.0,2.0,1258.0,1568.0,96.0,74.0,99.0,12.0,13.0,12.0,11.0,12.0,13.0,1.0,21.0,1250.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,74.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7,0.0,59.0,117.0,118.0,24.0,16.0,23.0,16.0,15.0,24.0,12.0,11.0,31.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,3.0,0.0,11.0,396.0,272.0,306.0,76.0,199.0,93.0,58.0,74.0,88.0,24.0,15.0,0.0,22.0,11.0,2.0,11.0,12.0,17.0,10.0,8.0,4.0,2.0,7.0,13.0,0.0,8.0,29.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
