,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.0,53.0,0.0,0.0,27.0,53.0,408.0,41.0,40.0,38.0,43.0,40.0,39.0,23.0,0.0,14.0,10.0,26.0,8.0,39.0,39.0,38.0,45.0,39.0,38.0,73.0,8.0,24.0,4284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,14.0,14.0,12.0,51.0,40.0,18.0,8.0,383.0,40.0,38.0,43.0,40.0,39.0,38.0,9.0,26.0,8.0,21.0,18.0,39.0,38.0,45.0,39.0,39.0,39.0,42.0,24.0,42.0,4288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,27.0,55.0,61.0,5.0,60.0,52.0,46.0,54.0,53.0,49.0,24.0,0.0,16.0,8.0,47.0,44.0,8.0,0.0,69.0,48.0,49.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,14.0,12.0,54.0,48.0,12.0,7.0,60.0,52.0,46.0,54.0,53.0,49.0,40.0,8.0,47.0,43.0,8.0,23.0,46.0,47.0,50.0,55.0,49.0,16.0,8.0,8.0,17.0,12.0,8.0,8.0,8.0,8.0,14.0,12.0,0.0,9.0,6.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,2.0,5.0,7.0,7.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,9.0,4.0,7.0,8.0,10.0,14.0,9.0,3.0,2.0,0.0,0.0,5.0,9.0,13.0,8.0,8.0,8.0,6.0,1.0,7.0,0.0,10.0,12.0,8.0,8.0,4.0,6.0,6.0,7.0,16.0,3.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,9.0,16.0,12.0,16.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,10.0,1.0,7.0,8.0,8.0,8.0,8.0,5.0,2.0,8.0,5.0,7.0,8.0,8.0,7.0,15.0,8.0,12.0,8.0,7.0,9.0,8.0,4.0,9.0,2.0,7.0,8.0,9.0,13.0,0.0,15.0,6.0,5.0,8.0,8.0,8.0,5.0,2.0,7.0,8.0,7.0,8.0,8.0,23.0,5.0,8.0,8.0,12.0,14.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,8.0,3.0,4.0,7.0,2.0,5.0,7.0,8.0,0.0,5.0,2.0,8.0,5.0,7.0,3.0,4.0,0.0,7.0,8.0,8.0,7.0,7.0,9.0,10.0,2.0,8.0,8.0,13.0,12.0,7.0,8.0,8.0,11.0,5.0,6.0,8.0,12.0,7.0,6.0,1.0,8.0,12.0,0.0,8.0,1.0,7.0,8.0,8.0,6.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
11,0.0,2.0,5.0,2.0,12.0,0.0,8.0,2.0,6.0,7.0,8.0,8.0,8.0,12.0,7.0,12.0,11.0,4.0,11.0,16.0,7.0,8.0,8.0,8.0,9.0,2.0,10.0,13.0,9.0,7.0,8.0,8.0,12.0,12.0,8.0,7.0,0.0,6.0,1.0,12.0,15.0,0.0,7.0,7.0,9.0,12.0,9.0,3.0,13.0,10.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,8.0,8.0,14.0,0.0,8.0,8.0,8.0,9.0,2.0,6.0,1.0,9.0,9.0,3.0,7.0,8.0,8.0,11.0,1.0,8.0,7.0,8.0,8.0,12.0,12.0,8.0,3.0,4.0,7.0,4.0,8.0,8.0,8.0,9.0,7.0,8.0,12.0,8.0,8.0,8.0,9.0,3.0,12.0,14.0,12.0,0.0,7.0,8.0,10.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,12.0,8.0,8.0,10.0,5.0,8.0,12.0,0.0,9.0,8.0,8.0,2.0,5.0,9.0,12.0,7.0,1.0,6.0,8.0,8.0,7.0,0.0,14.0,16.0,8.0,4.0,8.0,15.0,5.0,7.0,8.0,12.0,1.0,8.0,16.0,7.0,7.0,8.0,7.0,11.0,12.0,8.0,4.0,11.0,6.0,7.0,8.0,8.0,15.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,8.0,16.0,7.0,4.0,8.0,14.0,12.0,4.0,11.0,17.0,12.0,0.0,8.0,15.0,7.0,8.0,13.0,8.0,4.0,3.0,11.0,8.0,8.0,9.0,8.0,0.0,7.0,7.0,7.0,1.0,8.0,8.0,0.0,8.0,11.0,12.0,8.0,9.0,12.0,12.0,8.0,8.0,11.0,4.0,8.0,8.0,12.0,12.0,15.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,1.0,7.0,9.0,8.0,12.0,12.0,11.0,1.0,14.0,8.0,4.0,3.0,8.0,9.0,6.0,7.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,0.0,7.0,8.0,9.0,6.0,7.0,0.0,5.0,1.0,0.0,8.0,12.0,7.0,8.0,7.0,3.0,4.0,7.0,0.0,5.0,2.0,8.0,6.0,1.0,7.0,8.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,5.0,11.0,7.0,5.0,8.0,12.0,7.0,7.0,7.0,12.0,16.0,8.0,10.0,15.0,7.0,5.0,8.0,16.0,12.0,8.0,10.0,15.0,4.0,8.0,9.0,15.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,16.0,0.0,7.0,9.0,8.0,8.0,12.0,10.0,2.0,10.0,15.0,12.0,6.0,8.0,8.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,8.0,13.0,12.0,3.0,8.0,8.0,8.0,7.0,6.0,8.0,13.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,2.0,8.0,11.0,6.0,7.0,15.0,8.0,8.0,8.0,12.0,7.0,8.0,8.0,3.0,7.0,8.0,8.0,9.0,4.0,11.0,9.0,3.0,4.0,3.0,7.0,14.0,0.0,8.0,10.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,9.0,8.0,15.0,8.0,7.0,13.0,12.0,10.0,2.0,13.0,8.0,5.0,0.0,9.0,12.0,7.0,0.0,8.0,12.0,8.0,8.0,9.0,12.0,7.0,4.0,3.0,7.0,8.0,8.0,1.0,0.0,7.0,8.0,7.0,5.0,7.0,1.0,7.0,9.0,8.0,6.0,6.0,10.0,4.0,7.0,8.0,8.0,14.0,5.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,8.0,12.0,4.0,3.0,12.0,2.0,8.0,8.0,7.0,6.0,4.0,1.0,8.0,0.0,7.0,7.0,4.0,8.0,8.0,8.0,10.0,4.0,5.0,2.0,13.0,7.0,0.0,7.0,0.0,7.0,6.0,1.0,7.0,8.0,6.0,6.0,3.0,4.0,8.0,2.0,5.0,7.0,15.0,0.0,8.0,8.0,8.0,7.0,2.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,10.0,2.0,12.0,7.0,8.0,8.0,13.0,6.0,5.0,7.0,8.0,16.0,10.0,2.0,14.0,15.0,7.0,8.0,10.0,13.0,12.0,8.0,16.0,10.0,6.0,7.0,7.0,8.0,8.0,9.0,5.0,1.0,8.0,14.0,8.0,6.0,7.0,8.0,12.0,3.0,8.0,8.0,7.0,6.0,7.0,11.0,7.0,7.0,9.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,7.0,8.0,8.0,15.0,8.0,8.0,8.0,6.0,1.0,12.0,7.0,0.0,4.0,3.0,7.0,0.0,12.0,5.0,7.0,5.0,3.0,8.0,4.0,3.0,8.0,4.0,7.0,9.0,8.0,13.0,3.0,6.0,1.0,13.0,13.0,8.0,5.0,2.0,8.0,5.0,7.0,8.0,8.0,11.0,1.0,7.0,7.0,8.0,8.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,8.0,13.0,7.0,8.0,4.0,3.0,7.0,9.0,5.0,3.0,5.0,9.0,14.0,7.0,8.0,1.0,6.0,8.0,8.0,8.0,7.0,7.0,12.0,12.0,6.0,7.0,8.0,13.0,10.0,6.0,7.0,8.0,8.0,7.0,0.0,8.0,8.0,8.0,12.0,4.0,8.0,8.0,12.0,1.0,7.0,0.0,7.0,8.0,8.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
